time,Distance,Speed_RL,Speed_FR,Speed_FL,Speed_RR,BP_F,BP_R,LateralAcc,InlineAcc,VerticalAcc,PitchRate,RollRate,YawRate,RPM,TPS,IAT,BT_FR_L,BT_FR_R,GPS_Speed,GPS_Nsat,GPS_LatAcc,GPS_LonAcc,GPS_Slope,GPS_Heading,GPS_Gyro,GPS_Altitude,GPS_Latitude,GPS_Longitude,GPS_Elevation
0.870,0.011,57.150211,55.493172,55.890709,56.780609,0.527480,0.472162,0.227953,0.779881,-1.113889,-0.304078,-4.708555,5.935662,8846.899414,100.000000,21.000000,-0.000015,-0.000015,55.930000,12.000000,0.347851,0.811057,0.693485,4.051223,12.450049,115.000000,49.330257594430,8.564069669542,115.48
0.880,0.011,57.388229,55.698772,56.268364,57.048882,0.525148,0.460269,0.343568,0.812583,-1.130436,-0.866171,-8.625603,9.698530,8872.604492,100.000000,21.000000,-0.000015,-0.000015,56.220001,12.000000,0.340458,0.803919,0.687755,4.148626,12.074189,115.000000,49.330258989880,8.564069892704,115.48
0.890,0.011,57.626251,55.904369,56.646015,57.317158,0.510572,0.465366,0.393166,0.704996,-1.089166,-2.176759,-9.940816,11.854780,8898.308594,100.000000,21.000000,-0.000015,-0.000015,56.509998,12.000000,0.333065,0.796781,0.682025,4.246028,11.698329,115.000000,49.330260408908,8.564070125115,115.49
0.900,0.011,57.864273,56.109970,57.023670,57.585434,0.522816,0.475560,0.442764,0.597410,-1.047896,-3.487346,-11.256029,14.011030,8924.012695,100.000000,21.000000,-0.000015,-0.000015,56.799999,12.000000,0.325672,0.789643,0.676296,4.343431,11.322469,115.000000,49.330261882951,8.564070379110,115.49
0.910,0.011,58.077747,56.299992,57.290722,57.866108,0.530396,0.474428,0.373027,0.725389,-1.113451,-2.308394,-10.927225,15.253677,8965.001953,100.000000,21.000000,-0.000015,-0.000015,57.049999,12.000000,0.323186,0.780274,0.664837,4.533653,11.184958,115.000000,49.330263356994,8.564070633106,115.49
0.920,0.011,58.291222,56.490013,57.557774,58.146778,0.520484,0.473861,0.303290,0.853369,-1.179007,-1.129441,-10.598422,16.496325,9005.991211,100.000000,21.000000,-0.000015,-0.000015,57.299999,12.000000,0.320701,0.770906,0.653378,4.723876,11.047449,115.000000,49.330264831037,8.564070887101,115.49
0.930,0.012,58.504696,56.680038,57.824825,58.427452,0.512321,0.475560,0.265246,0.831578,-1.063129,-0.005257,-6.861501,16.522060,9046.980469,100.000000,21.000000,-0.000015,-0.000015,57.549999,12.000000,0.318215,0.761537,0.641918,4.914097,10.909939,115.000000,49.330266305080,8.564071141096,115.49
0.940,0.012,58.718170,56.870060,58.091877,58.708122,0.512321,0.467632,0.227202,0.809788,-0.947250,1.118928,-3.124580,16.547794,9087.969727,100.000000,21.000000,-0.000015,-0.000015,57.799999,12.000000,0.315730,0.752168,0.630459,5.104320,10.772429,115.000000,49.330267779123,8.564071395091,115.49
0.950,0.012,58.931644,57.060081,58.358929,58.988796,0.522816,0.475560,0.316199,0.802836,-1.039719,1.369707,-1.743606,15.830883,9128.958984,100.000000,21.000000,-0.000015,-0.000015,58.049999,12.000000,0.313244,0.742800,0.619000,5.294541,10.634919,115.000000,49.330269253687,8.564071651110,115.49
0.960,0.012,59.200005,57.370815,58.543354,59.221989,0.519901,0.472729,0.405196,0.795883,-1.132188,1.620487,-0.362632,15.113971,9169.948242,100.000000,21.000000,-0.000015,-0.000015,58.299999,12.000000,0.310759,0.733431,0.607541,5.484763,10.497409,115.000000,49.330270732933,8.564071925343,115.50
0.970,0.012,59.468365,57.681549,58.727776,59.455177,0.516986,0.475560,0.486813,0.719833,-1.134476,1.042060,0.457946,13.889706,9210.937500,100.000000,21.000000,-0.000015,-0.000015,58.549999,12.000000,0.308273,0.724062,0.596082,5.674985,10.359900,115.000000,49.330272212180,8.564072199575,115.50
0.980,0.012,59.736725,57.992287,58.912201,59.688370,0.522816,0.480658,0.568429,0.643784,-1.136763,0.463634,1.278525,12.665442,9251.926758,100.000000,21.000000,-0.000015,-0.000015,58.799999,12.000000,0.305788,0.714694,0.584623,5.865207,10.222389,115.000000,49.330273691426,8.564072473808,115.50
0.990,0.013,60.005085,58.303020,59.096622,59.921558,0.522233,0.473295,0.516826,0.709288,-1.146302,0.239758,0.809623,11.830883,9292.916016,100.000000,21.000000,-0.000015,-0.000015,59.049999,12.000000,0.303302,0.705325,0.573163,6.055429,10.084880,115.000000,49.330275170673,8.564072748040,115.50
1.000,0.013,60.273445,58.613754,59.281048,60.154751,0.525148,0.474994,0.465223,0.774791,-1.155841,0.015882,0.340721,10.996324,9333.905273,100.000000,21.000000,-0.000015,-0.000015,59.299999,12.000000,0.300816,0.695956,0.561704,6.245651,9.947370,115.000000,49.330276649919,8.564073022273,115.50
1.010,0.013,60.548149,58.838562,59.545509,60.453098,0.515237,0.473295,0.374973,0.784405,-0.798132,-1.288941,2.419329,10.305147,9369.964844,100.000000,21.000000,-0.000015,-0.000015,59.540001,12.000000,0.303238,0.683465,0.559985,6.364826,9.995498,115.000000,49.330278129166,8.564073296505,115.50
1.020,0.013,60.822853,59.063370,59.809971,60.751446,0.516403,0.473861,0.284724,0.794020,-0.440422,-2.593764,4.497938,9.613971,9406.024414,100.000000,21.000000,-0.000015,-0.000015,59.779999,12.000000,0.305660,0.670973,0.558267,6.484002,10.043627,115.000000,49.330279661118,8.564073598185,115.50
1.030,0.013,61.097553,59.288181,60.074432,61.049789,0.531562,0.471596,0.290330,0.683838,-0.777886,-1.583919,4.420741,8.902575,9442.084961,100.000000,21.000000,-0.000015,-0.000015,60.020000,12.000000,0.308082,0.658482,0.556548,6.603177,10.091755,115.000000,49.330281206246,8.564073906728,115.50
1.040,0.013,61.372257,59.512989,60.338894,61.348137,0.532145,0.465932,0.295935,0.573657,-1.115349,-0.574075,4.343544,8.191177,9478.144531,100.000000,21.000000,-0.000015,-0.000015,60.259998,12.000000,0.310504,0.645990,0.554829,6.722352,10.139884,115.000000,49.330282751375,8.564074215270,115.50
1.050,0.014,61.646961,59.737797,60.603355,61.646484,0.526897,0.458004,0.340261,0.672927,-1.112040,-1.186131,3.202739,7.935662,9514.204102,100.000000,21.000000,-0.000015,-0.000015,60.500000,12.000000,0.312926,0.633499,0.553110,6.841527,10.188012,115.000000,49.330284296503,8.564074523812,115.50
1.060,0.014,61.847473,59.976364,60.769905,61.846966,0.515820,0.465366,0.384588,0.772196,-1.108730,-1.798187,2.061934,7.680148,9550.263672,100.000000,21.000000,-0.000015,-0.000015,60.740002,12.000000,0.315347,0.621007,0.551391,6.960702,10.236140,115.000000,49.330285841631,8.564074832354,115.50
1.070,0.014,62.047985,60.214931,60.936459,62.047447,0.524565,0.476127,0.337933,0.603198,-1.157009,-1.334101,-1.657832,8.027574,9586.323242,100.000000,21.000000,-0.000015,-0.000015,60.980000,12.000000,0.317769,0.608516,0.549672,7.079878,10.284269,115.000000,49.330287386760,8.564075140896,115.50
1.080,0.014,62.248497,60.453495,61.103008,62.247925,0.525731,0.481790,0.291278,0.434200,-1.205288,-0.870014,-5.377598,8.375000,9622.383789,100.000000,21.000000,-0.000015,-0.000015,61.220001,12.000000,0.320191,0.596024,0.547953,7.199053,10.332397,115.000000,49.330288946004,8.564075466004,115.50
1.090,0.014,62.449009,60.692062,61.269562,62.448406,0.520484,0.476127,0.211001,0.589758,-1.252836,-1.517621,1.026919,9.123161,9658.443359,100.000000,21.000000,-0.000015,-0.000015,61.459999,12.000000,0.322613,0.583533,0.546234,7.318228,10.380527,115.000000,49.330290519364,8.564075807678,115.50
1.100,0.014,62.649521,60.930630,61.436111,62.648888,0.518735,0.466499,0.130725,0.745316,-1.300385,-2.165229,7.431436,9.871324,9694.502930,100.000000,21.000000,-0.000015,-0.000015,61.700001,12.000000,0.325035,0.571041,0.544516,7.437403,10.428655,115.000000,49.330292092725,8.564076149352,115.51
1.110,0.015,62.909607,61.186329,61.753929,62.903183,0.520484,0.470463,0.176866,0.737565,-1.110239,-1.374456,4.183431,10.240808,9714.765625,100.000000,21.000000,-0.000015,-0.000015,61.900002,12.000000,0.329496,0.556064,0.545662,7.550849,10.556997,115.000000,49.330293666085,8.564076491026,115.51
1.120,0.015,63.169693,61.442032,62.071751,63.157475,0.518735,0.472162,0.223007,0.729814,-0.920094,-0.583683,0.935426,10.610294,9735.028320,100.000000,21.000000,-0.000015,-0.000015,62.100002,12.000000,0.333957,0.541087,0.546807,7.664295,10.685340,115.000000,49.330295239446,8.564076832700,115.51
1.130,0.015,63.429779,61.697731,62.389568,63.411770,0.512321,0.473295,0.354627,0.650105,-1.292063,0.675019,-1.271845,10.503677,9755.290039,100.000000,21.000000,-0.000015,-0.000015,62.299999,12.000000,0.338418,0.526110,0.547953,7.777740,10.813683,115.000000,49.330296812806,8.564077174374,115.51
1.140,0.015,63.689865,61.953434,62.707390,63.666061,0.507657,0.471596,0.486246,0.570397,-1.664032,1.933722,-3.479116,10.397059,9775.552734,100.000000,21.000000,-0.000015,-0.000015,62.500000,12.000000,0.342880,0.511133,0.549099,7.891186,10.942025,115.000000,49.330298398712,8.564077528491,115.51
1.150,0.015,63.949951,62.209133,63.025208,63.920357,0.526897,0.467065,0.511670,0.770866,-1.353968,1.624331,-5.892246,10.687500,9795.815430,100.000000,21.000000,-0.000015,-0.000015,62.700001,12.000000,0.347341,0.496156,0.550245,8.004632,11.070368,115.000000,49.330300013892,8.564077911642,115.51
1.160,0.015,64.082336,62.388771,63.238125,64.033524,0.519318,0.466499,0.537094,0.971335,-1.043905,1.314939,-8.305377,10.977942,9816.078125,100.000000,21.000000,-0.000015,-0.000015,62.900002,12.000000,0.351802,0.481179,0.551391,8.118077,11.198709,115.000000,49.330301629072,8.564078294793,115.51
1.170,0.016,64.214722,62.568409,63.451042,64.146690,0.518152,0.472162,0.439920,0.740559,-1.209960,3.462420,-3.785046,11.275736,9836.340820,100.000000,21.000000,-0.000015,-0.000015,63.100002,12.000000,0.356263,0.466202,0.552537,8.231524,11.327052,115.000000,49.330303244252,8.564078677944,115.51
1.180,0.016,64.347115,62.748051,63.663956,64.259857,0.515820,0.464233,0.342746,0.509783,-1.376015,5.609901,0.735285,11.573530,9856.602539,100.000000,21.000000,-0.000015,-0.000015,63.299999,12.000000,0.360725,0.451225,0.553683,8.344969,11.455395,115.000000,49.330304859432,8.564079061095,115.51
1.190,0.016,64.479500,62.927689,63.876873,64.373024,0.518735,0.461402,0.285995,0.582140,-1.199642,5.157345,-3.507707,11.948530,9876.865234,100.000000,21.000000,-0.000015,-0.000015,63.500000,12.000000,0.365186,0.436247,0.554829,8.458415,11.583737,115.000000,49.330306474611,8.564079444246,115.51
1.200,0.016,64.611885,63.107327,64.089790,64.486191,0.515820,0.465932,0.229243,0.654496,-1.023270,4.704789,-7.750700,12.323530,9897.127930,100.000000,21.000000,-0.000015,-0.000015,63.700001,12.000000,0.369647,0.421270,0.555975,8.571860,11.712080,115.000000,49.330308085353,8.564079829865,115.51
1.210,0.016,64.573273,63.227520,64.173714,64.413383,0.509406,0.465366,0.267968,0.699906,-0.769807,1.963508,-4.299695,12.044119,9790.708984,100.000000,21.000000,-0.000015,-0.000015,63.800003,12.000000,0.372770,0.411519,0.555975,8.671555,11.801461,115.000000,49.330309656149,8.564080237692,115.52
1.220,0.017,64.534660,63.347710,64.257637,64.340576,0.522816,0.472162,0.306693,0.745316,-0.516344,-0.777773,-0.848689,11.764707,9684.291016,100.000000,21.000000,-0.000015,-0.000015,63.900002,12.000000,0.375893,0.401768,0.555975,8.771250,11.890842,115.000000,49.330311226944,8.564080645518,115.52
1.230,0.017,64.496048,63.467903,64.341560,64.267769,0.522233,0.473295,0.343077,0.627184,-0.568614,-3.301904,-2.186776,11.643383,9577.873047,100.000000,21.000000,-0.000015,-0.000015,64.000000,12.000000,0.379016,0.392017,0.555975,8.870944,11.980225,115.000000,49.330312797740,8.564081053345,115.52
1.240,0.017,64.457436,63.588093,64.425484,64.194962,0.509989,0.469897,0.379460,0.509052,-0.620883,-5.826035,-3.524863,11.522059,9471.454102,100.000000,21.000000,-0.000015,-0.000015,64.100006,12.000000,0.382139,0.382266,0.555975,8.970639,12.069606,115.000000,49.330314368536,8.564081461172,115.52
1.250,0.017,64.418823,63.708286,64.509407,64.122154,0.517569,0.472729,0.379187,0.248668,-0.525397,-10.526472,-0.514168,12.869486,9365.035156,100.000000,21.000000,-0.000015,-0.000015,64.200005,12.000000,0.385262,0.372515,0.555975,9.070333,12.158987,115.000000,49.330315939332,8.564081868998,115.52
1.260,0.017,64.447510,63.630150,64.594887,64.041435,0.518735,0.476127,0.378913,-0.011716,-0.429910,-15.226909,2.496527,14.216912,9258.617188,100.000000,21.000000,-0.000015,-0.000015,64.300003,12.000000,0.388385,0.362764,0.555975,9.170028,12.248368,115.000000,49.330317510127,8.564082276825,115.52
1.270,0.017,64.476189,63.552013,64.680359,63.960716,0.514654,0.470463,0.406446,-0.050272,-0.775696,-14.295853,3.720247,15.481619,9152.199219,100.000000,21.000000,-0.000015,-0.000015,64.400002,12.000000,0.391507,0.353013,0.555975,9.269723,12.337749,115.000000,49.330319105738,8.564082720986,115.52
1.280,0.018,64.504875,63.473873,64.765839,63.879997,0.513488,0.468764,0.433978,-0.088829,-1.121481,-13.364798,4.943967,16.746325,9045.780273,100.000000,21.000000,-0.000015,-0.000015,64.500000,12.000000,0.394630,0.343262,0.555975,9.369417,12.427132,115.000000,49.330320707552,8.564083174231,115.52
1.290,0.018,64.533554,63.395737,64.851311,63.799278,0.515820,0.467632,0.481884,0.034692,-0.962532,-15.123137,-0.411238,17.299633,8939.361328,100.000000,21.000000,-0.000015,-0.000015,64.600006,12.000000,0.397753,0.333511,0.555975,9.469112,12.516513,115.000000,49.330322309367,8.564083627475,115.52
1.300,0.018,64.562241,63.317600,64.936790,63.718559,0.515820,0.468198,0.529791,0.158214,-0.803582,-16.881477,-5.766443,17.852942,8832.943359,100.000000,21.000000,-0.000015,-0.000015,64.700005,12.000000,0.400876,0.323760,0.555975,9.568807,12.605894,115.000000,49.330323911181,8.564084080720,115.53
1.310,0.018,64.580170,63.368481,64.930832,63.724361,0.517569,0.474428,0.527592,0.020920,-0.864125,-12.326128,-4.988752,18.323530,8767.562500,100.000000,21.000000,-0.000015,-0.000015,64.800003,12.000000,0.400749,0.325799,0.554829,9.661626,12.582975,115.000000,49.330325512996,8.564084533965,115.53
1.320,0.018,64.598099,63.419361,64.924873,63.730164,0.520484,0.468764,0.525393,-0.116375,-0.924668,-7.770778,-4.211061,18.794119,8702.180664,100.000000,21.000000,-0.000015,-0.000015,64.900002,12.000000,0.400621,0.327839,0.553683,9.754445,12.560058,115.000000,49.330327114810,8.564084987209,115.53
1.330,0.019,64.616020,63.470242,64.918922,63.735970,0.518735,0.468198,0.499236,0.050794,-0.837553,-4.304062,-2.678551,19.025736,8636.799805,100.000000,21.000000,-0.000015,-0.000015,65.000008,12.000000,0.400494,0.329878,0.552537,9.847264,12.537139,115.000000,49.330328723675,8.564085459988,115.53
1.340,0.019,64.633949,63.521122,64.912964,63.741772,0.521650,0.469897,0.473079,0.217962,-0.750437,-0.837346,-1.146042,19.257353,8571.418945,100.000000,21.000000,-0.000015,-0.000015,65.100006,12.000000,0.400366,0.331918,0.551391,9.940084,12.514221,115.000000,49.330330339591,8.564085952301,115.53
1.350,0.019,64.651878,63.572002,64.907005,63.747574,0.518152,0.467632,0.490248,0.087721,-0.728001,1.904896,-2.498425,19.025736,8506.037109,100.000000,21.000000,-0.000015,-0.000015,65.200005,12.000000,0.400239,0.333957,0.550245,10.032902,12.491302,115.000000,49.330331955507,8.564086444614,115.53
1.360,0.019,64.837769,63.663380,64.930061,63.948318,0.516986,0.470463,0.507417,-0.042521,-0.705565,4.647138,-3.850807,18.794119,8440.656250,100.000000,21.000000,-0.000015,-0.000015,65.300003,12.000000,0.400111,0.335997,0.549099,10.125721,12.468384,115.000000,49.330333571423,8.564086936928,115.53
1.370,0.019,65.023666,63.754757,64.953110,64.149063,0.523982,0.468764,0.529748,0.047600,-0.844172,7.615177,-4.965878,18.045956,8375.275391,100.000000,21.000000,-0.000015,-0.000015,65.400002,12.000000,0.399984,0.338036,0.547953,10.218540,12.445466,115.000000,49.330335187339,8.564087429241,115.54
1.380,0.019,65.209557,63.846130,64.976166,64.349808,0.534477,0.471030,0.552078,0.137721,-0.982778,10.583217,-6.080951,17.297794,8309.893555,100.000000,21.000000,-0.000015,-0.000015,65.500008,12.000000,0.399856,0.340075,0.546807,10.311359,12.422547,115.000000,49.330336803255,8.564087921554,115.54
1.390,0.020,65.395454,63.937508,64.999214,64.550552,0.529813,0.475560,0.532654,0.091480,-0.859502,10.040341,-5.660654,16.875000,8244.512695,100.000000,21.000000,-0.000015,-0.000015,65.600006,12.000000,0.399729,0.342115,0.545662,10.404179,12.399630,115.000000,49.330338433901,8.564088428253,115.54
1.400,0.020,65.581345,64.028885,65.022270,64.751297,0.526314,0.478958,0.513230,0.045238,-0.736226,9.497466,-5.240358,16.452206,8179.131348,100.000000,21.000000,-0.000015,-0.000015,65.700005,12.000000,0.399601,0.344154,0.544516,10.496998,12.376711,115.000000,49.330340098914,8.564088968517,115.54
1.410,0.020,65.944855,64.102089,65.167061,65.286789,0.509989,0.478392,0.505712,0.303027,-0.838137,11.202960,2.490808,15.511030,8188.686523,100.000000,21.000000,-0.000015,-0.000015,65.810005,12.000000,0.396224,0.356646,0.545089,10.582941,12.227742,115.000000,49.330341763928,8.564089508781,115.54
1.420,0.020,66.308372,64.175293,65.311852,65.822289,0.514071,0.474994,0.498194,0.560816,-0.940047,12.908454,10.221974,14.569854,8198.241211,100.000000,21.000000,-0.000015,-0.000015,65.920006,12.000000,0.392846,0.369137,0.545662,10.668885,12.078773,115.000000,49.330343428942,8.564090049045,115.54
1.430,0.020,66.671883,64.248505,65.456650,66.357780,0.518152,0.473295,0.517152,0.783906,-0.960829,11.901491,10.136200,13.349266,8207.796875,100.000000,21.000000,-0.000015,-0.000015,66.030006,12.000000,0.389468,0.381629,0.546234,10.754829,11.929804,115.000000,49.330345093956,8.564090589310,115.54
1.440,0.021,67.035400,64.321709,65.601440,66.893280,0.515820,0.480091,0.536111,1.006997,-0.981610,10.894529,10.050426,12.128677,8217.351563,100.000000,21.000000,-0.000015,-0.000015,66.140007,12.000000,0.386090,0.394120,0.546807,10.840773,11.780834,115.000000,49.330346758969,8.564091129574,115.54
1.450,0.021,67.398911,64.394913,65.746231,67.428772,0.519901,0.472162,0.484527,0.917807,-0.805870,11.424913,9.721622,11.299633,8226.907227,100.000000,21.000000,-0.000015,-0.000015,66.250000,12.000000,0.382712,0.406612,0.547380,10.926716,11.631866,115.000000,49.330348422240,8.564091671954,115.54
1.460,0.021,67.349541,64.625694,65.826271,67.371529,0.517569,0.476693,0.432944,0.828618,-0.630130,11.955298,9.392818,10.470589,8236.461914,100.000000,21.000000,-0.000015,-0.000015,66.360001,12.000000,0.379335,0.419103,0.547953,11.012660,11.482897,115.000000,49.330350069818,8.564092233376,115.55
1.470,0.021,67.300171,64.856476,65.906311,67.314285,0.519901,0.481224,0.286604,0.767406,-0.787230,10.089344,7.319928,8.946692,8246.017578,100.000000,21.000000,-0.000015,-0.000015,66.470001,12.000000,0.375957,0.431595,0.548526,11.098604,11.333927,115.000000,49.330351717397,8.564092794798,115.55
1.480,0.021,67.250809,65.087250,65.986343,67.257042,0.522816,0.473861,0.140263,0.706194,-0.944330,8.223391,5.247038,7.422795,8255.572266,100.000000,21.000000,-0.000015,-0.000015,66.580002,12.000000,0.372579,0.444087,0.549099,11.184547,11.184958,115.000000,49.330353364975,8.564093356219,115.55
1.490,0.021,67.201439,65.318031,66.066383,67.199799,0.521650,0.469897,0.043633,0.430108,-0.961559,4.792225,5.667335,6.165442,8265.127930,100.000000,21.000000,-0.000015,-0.000015,66.690002,12.000000,0.369201,0.456578,0.549672,11.270491,11.035989,115.000000,49.330355012554,8.564093917641,115.55
1.500,0.022,67.152069,65.548813,66.146423,67.142555,0.525148,0.471596,-0.052997,0.154022,-0.978787,1.361060,6.087631,4.908089,8274.682617,100.000000,21.000000,-0.000015,-0.000015,66.800003,12.000000,0.365823,0.469070,0.550245,11.356435,10.887020,115.000000,49.330356660132,8.564094479063,115.55
