time,RPM dup 1,InlineAcc,LateralAcc,VerticalAcc,RollRate,PitchRate,YawRate,Gear,RPM dup 2,TPS
2.460,0.000000,-0.012095,0.085119,-1.011115,3.238063,3.135152,2.733712,0.000000,404.223053,0.000000
2.470,0.000000,-0.015098,0.082232,-1.005484,3.332623,3.092686,2.699706,0.000000,402.416870,0.000000
2.480,0.000000,-0.017000,0.081361,-1.000566,3.432776,3.064022,2.668938,0.000000,400.610687,0.000000
2.490,0.000000,-0.014498,0.088555,-0.998499,3.555304,3.090563,2.651125,0.000000,398.804504,0.000000
2.500,0.000000,-0.013797,0.094837,-0.995969,3.642938,3.103037,2.624891,0.000000,428.542908,0.000000
2.510,0.000000,-0.020304,0.097466,-0.991590,3.590997,3.059244,2.564975,0.000000,584.459717,0.000000
2.520,0.000000,-0.025909,0.097357,-0.986645,3.550909,2.992626,2.503115,0.000000,740.376526,0.000000
2.530,0.000000,-0.027911,0.086295,-0.979437,3.558234,2.834706,2.433482,0.000000,896.293335,0.000000
2.540,0.000000,-0.028812,0.075039,-0.972060,3.559033,2.710228,2.372271,0.000000,1052.210083,0.000000
2.550,0.000000,-0.025309,0.063012,-0.964009,3.533728,2.719517,2.344741,0.000000,1208.126953,0.000000
2.560,0.000000,-0.020209,0.054205,-0.984665,3.522408,2.705981,2.326281,0.000000,1364.043701,0.000000
2.570,0.000000,-0.008725,0.058284,-1.120151,3.567024,2.601144,2.344094,0.000000,1519.960571,0.000000
2.580,0.000000,0.002164,0.064108,-1.228905,3.586869,2.468173,2.360287,0.000000,1675.877319,0.000000
2.590,0.000000,0.010672,0.076909,-1.230727,3.507625,2.222667,2.370003,0.000000,1831.794189,0.000000
2.600,0.000000,0.015077,0.087233,-1.204430,3.409203,1.999987,2.363850,0.000000,1981.422729,0.000000
2.610,0.000000,0.003065,0.087649,-1.065652,3.234067,1.868608,2.294217,0.000000,2105.898682,0.000000
2.620,0.000000,-0.005945,0.085886,-0.961329,3.112738,1.839147,2.212277,0.000000,2242.822266,0.000000
2.630,0.000000,-0.003943,0.078900,-0.983661,3.175334,2.091288,2.124832,0.000000,2367.298096,0.000000
2.640,0.000000,-0.009815,0.075383,-0.994789,3.324232,2.467244,2.065563,0.000000,2491.773926,0.000000
2.650,0.000000,-0.034062,0.079960,-0.979774,3.674503,3.132100,2.072041,0.000000,2616.249756,0.000000
2.660,0.000000,-0.056207,0.084960,-0.981129,3.953254,3.600286,2.081919,0.000000,2740.725830,0.000000
2.670,0.000000,-0.073446,0.090945,-1.020679,4.065127,3.609575,2.099732,0.000000,2865.201660,0.000000
2.680,0.000000,-0.074636,0.090873,-1.034189,4.096092,3.595376,2.096655,0.000000,2989.677490,0.000000
2.690,0.000000,-0.038377,0.076668,-0.986942,3.938271,3.526369,2.044835,0.000000,3114.153564,0.000000
2.700,0.000000,-0.013747,0.059844,-0.932374,3.801625,3.430688,1.989615,0.000000,3194.819580,0.000000
2.710,0.000000,-0.016249,0.036909,-0.860728,3.714391,3.272768,1.926460,0.000000,3173.262451,0.000000
2.720,0.000000,-0.023332,0.018329,-0.830535,3.663914,3.065481,1.866705,0.000000,3151.705322,0.000000
2.730,0.000000,-0.041100,0.009912,-0.897068,3.699208,2.743006,1.814885,0.000000,3130.148193,0.000000
2.740,0.000000,-0.051510,0.005167,-0.942727,3.747886,2.553900,1.767924,0.000000,3108.591064,0.000000
2.750,0.000000,-0.044753,0.008988,-0.939681,3.827796,2.675990,1.732298,0.000000,3087.033936,0.000000
2.760,0.000000,-0.033425,0.016121,-0.941865,3.872345,2.777377,1.702988,0.000000,3065.476807,0.000000
2.770,0.000000,-0.011431,0.030979,-0.956254,3.834388,2.830460,1.688413,0.000000,3043.919678,0.000000
2.780,0.000000,0.000821,0.049745,-0.960614,3.797230,2.815066,1.657321,0.000000,3022.362549,0.000000
2.790,0.000000,-0.009662,0.077627,-0.941574,3.761937,2.639894,1.587689,0.000000,3000.805664,0.000000
2.800,0.000000,-0.009951,0.099329,-0.951755,3.684891,2.616405,1.549148,0.000000,2972.053955,0.000000
2.810,0.000000,0.013545,0.106612,-1.030120,3.510422,2.946842,1.583155,0.000000,2926.514648,0.000000
2.820,0.000000,0.023986,0.103302,-1.078382,3.461810,3.226321,1.596757,0.000000,2880.975586,0.000000
2.830,0.000000,0.003965,0.075275,-1.056404,3.706866,3.386895,1.562751,0.000000,2835.436523,0.000000
2.840,0.000000,-0.021594,0.051481,-1.018244,3.874010,3.435996,1.543318,0.000000,2789.897217,0.000000
2.850,0.000000,-0.060077,0.037565,-0.942327,3.859360,3.224994,1.557892,0.000000,2744.358154,0.000000
2.860,0.000000,-0.079216,0.033930,-0.902805,3.775588,3.050220,1.557407,0.000000,2698.819092,0.000000
2.870,0.000000,-0.053218,0.054281,-0.948202,3.530532,2.959980,1.521781,0.000000,2653.279785,0.000000
2.880,0.000000,-0.028720,0.073066,-0.988117,3.337817,2.882082,1.475953,0.000000,2607.740723,0.000000
2.890,0.000000,-0.007727,0.088197,-1.015236,3.267230,2.832981,1.406320,0.000000,2562.201660,0.000000
2.900,0.000000,0.004416,0.097332,-1.022207,3.253978,2.771538,1.353205,0.000000,2517.630859,0.000000
2.910,0.000000,-0.004093,0.092476,-0.982168,3.374509,2.681298,1.338631,0.000000,2475.319336,0.000000
2.920,0.000000,-0.011242,0.086802,-0.953700,3.496238,2.628481,1.328429,0.000000,2433.008057,0.000000
2.930,0.000000,-0.015218,0.079218,-0.952231,3.620764,2.662985,1.328429,0.000000,2390.696533,0.000000
2.940,0.000000,-0.009009,0.074058,-0.974492,3.686955,2.756011,1.307539,0.000000,2348.385010,0.000000
2.950,0.000000,0.020966,0.074554,-1.052122,3.617034,2.985592,1.237906,0.000000,2306.073730,0.000000
2.960,0.000000,0.037002,0.078397,-1.095333,3.536725,3.171779,1.178476,0.000000,2263.762207,0.000000
2.970,0.000000,0.020513,0.090050,-1.058232,3.432177,3.256710,1.142850,0.000000,2221.450928,0.000000
2.980,0.000000,0.009571,0.101010,-1.046321,3.352800,3.295460,1.117911,0.000000,2179.139404,0.000000
2.990,0.000000,0.011573,0.110357,-1.093187,3.332157,3.226454,1.117911,0.000000,2136.827881,0.000000
3.000,0.000000,0.014326,0.113504,-1.118821,3.376240,3.131569,1.112082,0.000000,2101.525391,0.000000
3.010,0.000000,0.018831,0.102184,-1.094912,3.571353,2.976303,1.092649,0.000000,2082.577393,0.000000
3.020,0.000000,0.014184,0.087778,-1.053858,3.659986,2.867617,1.057671,0.000000,2063.629150,0.000000
3.030,0.000000,-0.011814,0.066172,-0.972800,3.500166,2.867617,0.986419,0.000000,2044.680908,0.000000
3.040,0.000000,-0.028212,0.049664,-0.925215,3.314776,2.851294,0.911281,0.000000,2025.732788,0.000000
3.050,0.000000,-0.022206,0.045048,-0.955734,3.069720,2.796885,0.827074,0.000000,2006.784546,0.000000
3.060,0.000000,-0.016358,0.048500,-0.981268,2.946127,2.779500,0.772501,0.000000,1987.836426,0.000000
3.070,0.000000,-0.010880,0.070777,-0.995167,3.105946,2.848507,0.787075,0.000000,1968.888184,0.000000
3.080,0.000000,-0.012143,0.094028,-0.992297,3.238995,2.860982,0.782217,0.000000,1949.940063,0.000000
3.090,0.000000,-0.029132,0.119552,-0.950300,3.309582,2.741547,0.732017,0.000000,1930.991821,0.000000
3.100,0.000000,-0.033075,0.134875,-0.944492,3.363388,2.704522,0.701735,0.000000,1914.803101,0.000000
3.110,0.000000,-0.006576,0.126394,-1.023129,3.378038,2.859787,0.717929,0.000000,1905.053101,0.000000
3.120,0.000000,0.004174,0.109710,-1.065429,3.425651,2.894822,0.729264,0.000000,1895.303101,0.000000
3.130,0.000000,-0.021825,0.073884,-1.022942,3.550177,2.649316,0.729264,0.000000,1885.553101,0.000000
3.140,0.000000,-0.039873,0.044716,-0.987815,3.626357,2.446011,0.713232,0.000000,1875.803101,0.000000
3.150,0.000000,-0.039373,0.031083,-0.969862,3.589732,2.341173,0.659793,0.000000,1866.052979,0.000000
3.160,0.000000,-0.034752,0.027700,-0.963889,3.548312,2.294062,0.599067,0.000000,1856.302979,0.000000
3.170,0.000000,-0.020515,0.048234,-0.985867,3.495705,2.381648,0.521338,0.000000,1846.552979,0.000000
3.180,0.000000,-0.012643,0.068090,-0.994552,3.474462,2.503870,0.456725,0.000000,1836.802979,0.000000
3.190,0.000000,-0.019622,0.086362,-0.972221,3.526403,2.706910,0.422719,0.000000,1827.052979,0.000000
3.200,0.000000,-0.021438,0.099190,-0.967898,3.578544,2.922292,0.398914,0.000000,1818.908447,0.000000
3.210,0.000000,-0.011205,0.099316,-1.005598,3.631152,3.166471,0.398914,0.000000,1814.510010,0.000000
3.220,0.000000,-0.001190,0.097794,-1.032870,3.631418,3.411047,0.382882,0.000000,1810.111694,0.000000
3.230,0.000000,0.008320,0.092430,-1.035807,3.509556,3.656553,0.329443,0.000000,1805.713257,0.000000
3.240,0.000000,0.019248,0.086484,-1.034714,3.419058,3.836370,0.292036,0.000000,1801.314941,0.000000
3.250,0.000000,0.033484,0.079185,-1.024215,3.401744,3.862911,0.292036,0.000000,1796.916504,0.000000
3.260,0.000000,0.044801,0.071608,-1.012981,3.400013,3.823762,0.294951,0.000000,1792.518188,0.000000
3.270,0.000000,0.049306,0.063387,-1.000033,3.434641,3.631339,0.304667,0.000000,1788.119751,0.000000
3.280,0.000000,0.049456,0.059054,-0.978265,3.435506,3.460016,0.301266,0.000000,1783.721436,0.000000
3.290,0.000000,0.039446,0.063796,-0.935913,3.357594,3.337926,0.267260,0.000000,1779.322998,0.000000
3.300,0.000000,0.033039,0.072892,-0.910005,3.290271,3.260028,0.238111,0.000000,1780.077271,0.000000
3.310,0.000000,0.035041,0.092147,-0.922463,3.247652,3.285242,0.220298,0.000000,1792.854248,0.000000
3.320,0.000000,0.038845,0.108412,-0.937075,3.209629,3.304883,0.204914,0.000000,1805.631348,0.000000
3.330,0.000000,0.046853,0.117700,-0.956714,3.182326,3.311518,0.195198,0.000000,1818.408447,0.000000
3.340,0.000000,0.054786,0.120680,-0.978409,3.178997,3.300636,0.198599,0.000000,1831.185425,0.000000
3.350,0.000000,0.062544,0.108943,-1.004902,3.231604,3.248881,0.232605,0.000000,1843.962524,0.000000
3.360,0.000000,0.068350,0.097756,-1.018576,3.308184,3.163286,0.267098,0.000000,1856.739502,0.000000
3.370,0.000000,0.069602,0.087850,-1.002337,3.440700,2.998730,0.302724,0.000000,1869.516602,0.000000
3.380,0.000000,0.076692,0.082235,-0.994120,3.549044,2.907429,0.338350,0.000000,1882.293701,0.000000
3.390,0.000000,0.097408,0.086631,-1.004619,3.600986,2.987052,0.373976,0.000000,1895.070679,0.000000
3.400,0.000000,0.112284,0.089470,-1.006371,3.621762,3.134356,0.401829,0.000000,1904.150146,0.000000
3.410,0.000000,0.113535,0.088678,-0.987711,3.569821,3.439579,0.411545,0.000000,1904.601685,0.000000
3.420,0.000000,0.110290,0.083873,-0.968864,3.512486,3.681502,0.399400,0.000000,1905.053223,0.000000
3.430,0.000000,0.096554,0.069707,-0.949579,3.442565,3.775723,0.336245,0.000000,1905.504761,0.000000
3.440,0.000000,0.086263,0.058024,-0.948817,3.390624,3.834512,0.283777,0.000000,1905.956299,0.000000
3.450,0.000000,0.084011,0.052134,-0.991277,3.380635,3.810625,0.256248,0.000000,1906.407837,0.000000
3.460,0.000000,0.080332,0.052038,-1.012945,3.386428,3.760064,0.242321,0.000000,1906.859375,0.000000
3.470,0.000000,0.073325,0.065464,-0.986098,3.429047,3.647264,0.260134,0.000000,1907.310913,0.000000
3.480,0.000000,0.068645,0.079364,-0.966065,3.472265,3.489477,0.288635,0.000000,1907.762451,0.000000
3.490,0.000000,0.069396,0.094371,-0.961931,3.516881,3.226719,0.342074,0.000000,1908.213989,0.000000
3.500,0.000000,0.069471,0.105591,-0.967384,3.551109,2.953610,0.385311,0.000000,1904.355713,0.000000
3.510,0.000000,0.067969,0.107973,-0.995211,3.561098,2.656349,0.404744,0.000000,1890.441528,0.000000
3.520,0.000000,0.069171,0.107801,-1.021715,3.572685,2.469367,0.422719,0.000000,1876.527222,0.000000
3.530,0.000000,0.076678,0.101672,-1.045135,3.588001,2.539701,0.437293,0.000000,1862.612915,0.000000
3.540,0.000000,0.076236,0.095021,-1.031499,3.577745,2.630737,0.453810,0.000000,1848.698608,0.000000
3.550,0.000000,0.057245,0.087153,-0.931401,3.507825,2.770078,0.474862,0.000000,1834.784424,0.000000
3.560,0.000000,0.047254,0.080517,-0.894731,3.437704,2.920169,0.473081,0.000000,1820.870117,0.000000
3.570,0.000000,0.058265,0.076758,-1.006064,3.367117,3.095340,0.418022,0.000000,1806.955811,0.000000
3.580,0.000000,0.058774,0.074697,-1.054187,3.292135,3.274891,0.368794,0.000000,1793.041626,0.000000
3.590,0.000000,0.034777,0.076596,-0.954823,3.206898,3.464660,0.333168,0.000000,1779.127319,0.000000
3.600,0.000000,0.029375,0.078114,-0.920063,3.147233,3.524245,0.314059,0.000000,1772.462891,0.000000
3.610,0.000000,0.067358,0.078745,-1.036047,3.147233,3.280067,0.333492,0.000000,1782.714600,0.000000
3.620,0.000000,0.085545,0.079348,-1.099365,3.183392,3.014390,0.347094,0.000000,1792.966309,0.000000
3.630,0.000000,0.057545,0.079882,-1.039795,3.303922,2.698550,0.347094,0.000000,1803.218140,0.000000
3.640,0.000000,0.045152,0.082186,-1.007326,3.415262,2.483434,0.341265,0.000000,1813.469849,0.000000
3.650,0.000000,0.069176,0.088617,-1.038090,3.505161,2.503340,0.321832,0.000000,1823.721558,0.000000
3.660,0.000000,0.081778,0.094656,-1.015962,3.624293,2.649449,0.322480,0.000000,1834.998535,0.000000
3.670,0.000000,0.071239,0.098501,-0.906806,3.764801,2.979886,0.358106,0.000000,1845.250244,0.000000
3.680,0.000000,0.068131,0.098983,-0.878327,3.792902,3.269981,0.365231,0.000000,1855.501953,0.000000
3.690,0.000000,0.076167,0.094418,-0.970863,3.652394,3.499562,0.329605,0.000000,1865.753784,0.000000
3.700,0.000000,0.080988,0.089997,-1.023067,3.574216,3.601215,0.322480,0.000000,1866.078125,0.000000
3.710,0.000000,0.080988,0.085790,-1.014771,3.589532,3.510975,0.358106,0.000000,1851.511719,0.000000
3.720,0.000000,0.085571,0.083398,-1.011164,3.570753,3.359159,0.401505,0.000000,1836.945190,0.000000
3.730,0.000000,0.097027,0.083729,-1.014591,3.500833,3.114981,0.456563,0.000000,1822.378662,0.000000
3.740,0.000000,0.091710,0.085043,-1.006779,3.458880,2.850100,0.467575,0.000000,1807.812134,0.000000
3.750,0.000000,0.061235,0.087833,-0.982108,3.458880,2.554166,0.412517,0.000000,1793.245605,0.000000
3.760,0.000000,0.047554,0.091120,-0.980296,3.458880,2.410578,0.393084,0.000000,1778.679077,0.000000
3.770,0.000000,0.059066,0.095152,-1.012774,3.458880,2.495510,0.427091,0.000000,1764.112549,0.000000
3.780,0.000000,0.063771,0.098361,-1.015461,3.522808,2.625031,0.455916,0.000000,1749.546021,0.000000
3.790,0.000000,0.058265,0.100337,-0.973464,3.682627,2.821435,0.476967,0.000000,1734.979492,0.000000
3.800,0.000000,0.060356,0.101280,-0.973464,3.764401,3.085254,0.453325,0.000000,1728.841919,0.000000
3.810,0.000000,0.073842,0.100675,-1.036460,3.729108,3.450196,0.362640,0.000000,1735.347412,0.000000
3.820,0.000000,0.075338,0.099788,-1.049647,3.686090,3.641026,0.308230,0.000000,1741.853027,0.000000
3.830,0.000000,0.058849,0.098478,-0.988119,3.631485,3.570693,0.308230,0.000000,1748.358643,0.000000
3.840,0.000000,0.052759,0.095598,-0.972495,3.620564,3.402156,0.336083,0.000000,1754.864258,0.000000
3.850,0.000000,0.062269,0.090364,-1.025727,3.675169,3.086316,0.405715,0.000000,1761.369873,0.000000
3.860,0.000000,0.064972,0.083196,-1.039006,3.713792,2.812942,0.427415,0.000000,1767.875488,0.000000
3.870,0.000000,0.057464,0.073124,-0.992357,3.728441,2.603267,0.377214,0.000000,1774.381104,0.000000
3.880,0.000000,0.057030,0.064973,-0.976967,3.641074,2.646264,0.328310,0.000000,1780.886719,0.000000
3.890,0.000000,0.067207,0.059701,-1.008465,3.400679,3.068268,0.281348,0.000000,1787.392334,0.000000
3.900,0.000000,0.070044,0.059782,-1.021271,3.229806,3.443560,0.234387,0.000000,1794.633789,0.000000
3.910,0.000000,0.061869,0.067889,-1.006039,3.163214,3.748784,0.187425,0.000000,1802.979004,0.000000
3.920,0.000000,0.059800,0.077351,-0.997933,3.198907,3.894760,0.188397,0.000000,1811.324219,0.000000
3.930,0.000000,0.066890,0.088843,-1.000517,3.388027,3.801866,0.261268,0.000000,1819.669434,0.000000
3.940,0.000000,0.075660,0.094193,-1.008226,3.515882,3.658544,0.329605,0.000000,1828.014648,0.000000
3.950,0.000000,0.086950,0.090330,-1.023622,3.551841,3.439579,0.391141,0.000000,1836.359863,0.000000
3.960,0.000000,0.092811,0.081685,-1.026135,3.565959,3.256711,0.404744,0.000000,1844.705078,0.000000
3.970,0.000000,0.090531,0.065868,-1.009325,3.547313,3.127986,0.346447,0.000000,1853.050293,0.000000
3.980,0.000000,0.085359,0.054337,-0.999119,3.500966,2.979621,0.316003,0.000000,1861.395508,0.000000
3.990,0.000000,0.075850,0.049233,-0.998820,3.413065,2.801795,0.327338,0.000000,1869.740723,0.000000
4.000,0.000000,0.066273,0.050788,-0.993255,3.335819,2.635117,0.348390,0.000000,1874.460205,0.000000
4.010,0.000000,0.056597,0.062329,-0.979791,3.274555,2.485159,0.384016,0.000000,1873.740967,0.000000
4.020,0.000000,0.042983,0.073586,-0.960320,3.249783,2.412701,0.407982,0.000000,1873.021851,0.000000
4.030,0.000000,0.023463,0.084417,-0.931841,3.279749,2.456494,0.414460,0.000000,1872.302734,0.000000
4.040,0.000000,0.014476,0.090624,-0.925873,3.352866,2.557086,0.411869,0.000000,1871.583618,0.000000
4.050,0.000000,0.021289,0.089896,-0.953673,3.490710,2.742874,0.395675,0.000000,1870.864502,0.000000
4.060,0.000000,0.037288,0.087992,-0.990350,3.564361,2.946710,0.356163,0.000000,1870.145386,0.000000
4.070,0.000000,0.067068,0.084325,-1.040344,3.541719,3.177618,0.281672,0.000000,1869.426270,0.000000
4.080,0.000000,0.078541,0.082083,-1.047493,3.486049,3.380392,0.245398,0.000000,1868.707153,0.000000
4.090,0.000000,0.062553,0.081976,-0.990372,3.380835,3.540966,0.266450,0.000000,1867.988037,0.000000
4.100,0.000000,0.063148,0.081186,-0.969569,3.340081,3.567242,0.299161,0.000000,1860.030762,0.000000
4.110,0.000000,0.088618,0.079370,-1.003243,3.396018,3.392070,0.349361,0.000000,1841.216431,0.000000
4.120,0.000000,0.089708,0.077831,-0.994550,3.421322,3.138868,0.373004,0.000000,1822.401978,0.000000
4.130,0.000000,0.054228,0.076706,-0.922305,3.400679,2.768619,0.356810,0.000000,1803.587646,0.000000
4.140,0.000000,0.033540,0.078342,-0.884028,3.374176,2.574603,0.353572,0.000000,1784.773315,0.000000
4.150,0.000000,0.035041,0.084118,-0.896703,3.338882,2.644937,0.369765,0.000000,1765.958984,0.000000
4.160,0.000000,0.041537,0.088130,-0.916321,3.304122,2.765168,0.359401,0.000000,1747.144531,0.000000
4.170,0.000000,0.055523,0.089494,-0.946350,3.270160,2.960246,0.309201,0.000000,1728.330200,0.000000
4.180,0.000000,0.053126,0.086249,-0.958318,3.215422,3.237601,0.279081,0.000000,1709.515869,0.000000
4.190,0.000000,0.026155,0.076087,-0.943195,3.129519,3.638372,0.279081,0.000000,1690.701416,0.000000
4.200,0.000000,0.026566,0.069357,-0.965858,3.125923,3.774794,0.270660,0.000000,1693.213379,0.000000
4.210,0.000000,0.068053,0.067772,-1.045203,3.245788,3.514690,0.249609,0.000000,1727.714722,0.000000
4.220,0.000000,0.097950,0.073454,-1.068296,3.317706,3.162224,0.293331,0.000000,1762.216187,0.000000
4.230,0.000000,0.110462,0.090038,-1.007013,3.317706,2.671212,0.434216,0.000000,1796.717529,0.000000
4.240,0.000000,0.104968,0.102868,-0.967414,3.367783,2.376606,0.504496,0.000000,1831.218872,0.000000
4.250,0.000000,0.072463,0.110067,-0.960342,3.492975,2.376606,0.468870,0.000000,1865.720337,0.000000
4.260,0.000000,0.056352,0.107317,-0.964302,3.574216,2.544877,0.413812,0.000000,1900.221680,0.000000
4.270,0.000000,0.064833,0.089643,-0.984812,3.589532,2.965554,0.329605,0.000000,1934.723022,0.000000
4.280,0.000000,0.065328,0.074643,-1.001219,3.542519,3.274228,0.284911,0.000000,1969.224487,0.000000
4.290,0.000000,0.053844,0.063651,-1.011474,3.402011,3.414896,0.299485,0.000000,2003.725830,0.000000
4.300,0.000000,0.054761,0.064105,-1.031292,3.381634,3.541232,0.316003,0.000000,2020.406250,0.000000
4.310,0.000000,0.074281,0.081727,-1.065456,3.541453,3.646069,0.335435,0.000000,2010.355103,0.000000
4.320,0.000000,0.083991,0.097831,-1.075803,3.679697,3.672876,0.375595,0.000000,2000.304077,0.000000
4.330,0.000000,0.078986,0.111660,-1.050425,3.785577,3.582636,0.446847,0.000000,1990.253052,0.000000
4.340,0.000000,0.077373,0.114218,-1.032848,3.792902,3.564588,0.453325,0.000000,1980.201904,0.000000
4.350,0.000000,0.080849,0.099872,-1.026973,3.652394,3.654828,0.362640,0.000000,1970.150879,0.000000
4.360,0.000000,0.076339,0.086936,-1.001970,3.518013,3.638903,0.302400,0.000000,1960.099854,0.000000
4.370,0.000000,0.059850,0.076114,-0.948276,3.392821,3.463732,0.287826,0.000000,1950.048828,0.000000
4.380,0.000000,0.057353,0.075566,-0.935394,3.290004,3.302361,0.264831,0.000000,1939.997681,0.000000
4.390,0.000000,0.075844,0.090427,-0.983729,3.220749,3.161693,0.229205,0.000000,1929.946655,0.000000
4.400,0.000000,0.091543,0.104295,-1.023078,3.229273,3.055528,0.249932,0.000000,1928.946533,0.000000
4.410,0.000000,0.103055,0.116672,-1.048945,3.354465,3.001119,0.355191,0.000000,1941.522949,0.000000
4.420,0.000000,0.096960,0.119893,-1.048646,3.491110,2.878233,0.432597,0.000000,1954.099243,0.000000
4.430,0.000000,0.064455,0.109380,-1.009097,3.644936,2.652634,0.468223,0.000000,1966.675659,0.000000
4.440,0.000000,0.029959,0.096724,-0.974334,3.723647,2.621315,0.467575,0.000000,1979.252075,0.000000
4.450,0.000000,-0.007524,0.080853,-0.946753,3.689685,2.881418,0.412517,0.000000,1991.828369,0.000000
4.460,0.000000,-0.024219,0.071570,-0.927571,3.635214,2.967412,0.379482,0.000000,2004.404785,0.000000
4.470,0.000000,-0.009732,0.072166,-0.920988,3.549977,2.792240,0.379482,0.000000,2016.981079,0.000000
